#chr	start	end	TSS_num	strand	zfh1_count	ctrl_count	responsiveness
chr3RHet	2113777	2113778	TSS_4986	-	16	0	4.1479793462
chr3RHet	2126122	2126123	TSS_4224	-	21	0	5.24059880358
chr3RHet	2128974	2128975	TSS_5765	-	18	3	3.45232062449
chr3RHet	2134905	2134906	TSS_6841	-	10	2	2.83881166131
chr3RHet	2149835	2149836	TSS_12820	+	5	0	1.75509432621
chr3RHet	2162727	2162728	TSS_2755	+	45	0	10.4896933747
chr3RHet	2182183	2182184	TSS_9180	+	7	0	2.1867255063
chr3RHet	2188147	2188148	TSS_2259	-	64	0	14.6465347618
chr3RHet	2198789	2198790	TSS_4111	-	22	0	5.45920297848
chr3RHet	2200308	2200309	TSS_12821	+	5	0	1.75509432621
chr3RHet	2210550	2210551	TSS_10611	+	6	0	1.97038325308
chr3RHet	2213641	2213642	TSS_5705	-	13	0	3.49295637577
chr3RHet	2283491	2283492	TSS_8164	-	8	0	2.40371021526
chr3RHet	2284619	2284620	TSS_4225	-	21	0	5.24059880358
chr3RHet	2292216	2292217	TSS_8165	+	8	0	2.40371021526
chr3RHet	2292813	2292814	TSS_7415	-	9	0	2.62111566649
chr3RHet	2297287	2297288	TSS_12822	-	5	0	1.75509432621
chr3RHet	2308209	2308210	TSS_9181	+	7	0	2.1867255063
chr3RHet	2312176	2312177	TSS_2128	-	96	3	16.152897175
chr3RHet	2336611	2336612	TSS_4000	-	23	0	5.67782566255
chr3RHet	2336823	2336824	TSS_3612	+	28	0	6.77114656352
chr3RHet	2374423	2374424	TSS_2838	+	43	0	10.0521637275
chr3RHet	2474288	2474289	TSS_6842	+	10	0	2.83881166131
chr3RHet	2497417	2497418	TSS_6843	-	10	0	2.83881166131
chr4	134975	134976	TSS_2605	+	50	0	11.5835523158
chr4	166704	166705	TSS_12839	+	5	0	1.75509432621
chr4	166801	166802	TSS_2178	-	68	0	15.5217043111
chr4	202464	202465	TSS_6408	-	11	1	3.05671670715
chr4	202496	202497	TSS_2885	-	42	0	9.83340246127
chr4	234744	234745	TSS_10623	-	6	0	1.97038325308
chr4	303464	303465	TSS_2276	-	63	0	14.4277441199
chr4	309830	309831	TSS_2382	-	58	0	13.3338031976
chr4	364983	364984	TSS_280	+	520	1	114.424544404
chr4	379540	379541	TSS_10624	-	6	0	1.97038325308
chr4	384599	384600	TSS_12840	-	5	0	1.75509432621
chr4	384628	384629	TSS_4640	-	18	0	4.58492870335
chr4	397759	397760	TSS_6034	+	12	0	3.2747771865
chr4	414035	414036	TSS_10625	-	6	0	1.97038325308
chr4	414091	414092	TSS_4486	+	19	0	4.80345785808
chr4	430283	430284	TSS_4641	+	18	0	4.58492870335
chr4	501243	501244	TSS_5419	-	14	0	3.71122827673
chr4	522441	522442	TSS_10626	+	6	0	1.97038325308
chr4	527771	527772	TSS_8169	+	8	0	2.40371021526
chr4	528866	528867	TSS_12841	-	5	0	1.75509432621
chr4	529222	529223	TSS_6035	-	12	0	3.2747771865
chr4	540225	540226	TSS_5420	-	14	0	3.71122827673
chr4	555126	555127	TSS_12842	+	5	0	1.75509432621
chr4	593253	593254	TSS_10627	+	6	0	1.97038325308
chr4	612038	612039	TSS_4487	+	19	0	4.80345785808
chr4	612785	612786	TSS_4989	+	16	0	4.1479793462
chr4	612819	612820	TSS_2964	+	40	0	9.39588793969
chr4	612841	612842	TSS_6847	+	10	0	2.83881166131
chr4	613177	613178	TSS_3541	-	29	0	6.9898421195
chr4	613212	613213	TSS_12843	+	5	0	1.75509432621
chr4	613754	613755	TSS_4349	+	20	0	5.02201595633
chr4	614048	614049	TSS_9190	+	7	0	2.1867255063
chr4	614108	614109	TSS_6409	+	11	0	3.05671670715
chr4	614138	614139	TSS_9191	+	7	0	2.1867255063
chr4	614173	614174	TSS_2101	-	72	0	16.3968836289
chr4	614228	614229	TSS_4488	+	19	0	4.80345785808
chr4	614254	614255	TSS_12844	-	5	0	1.75509432621
chr4	614296	614297	TSS_1830	-	91	0	20.5540790799
chr4	614290	614291	TSS_9192	+	7	0	2.1867255063
chr4	614330	614331	TSS_1897	+	86	0	19.4600684212
chr4	614365	614366	TSS_8170	-	8	0	2.40371021526
chr4	614821	614822	TSS_9193	+	7	0	2.1867255063
chr4	614859	614860	TSS_5707	-	13	0	3.49295637577
chr4	614895	614896	TSS_10628	+	6	0	1.97038325308
chr4	614920	614921	TSS_1738	+	98	0	22.0857044431
chr4	615047	615048	TSS_6036	-	12	0	3.2747771865
chr4	615728	615729	TSS_7423	-	9	0	2.62111566649
chr4	615745	615746	TSS_4642	+	18	0	4.58492870335
chr4	615969	615970	TSS_9194	-	7	0	2.1867255063
chr4	628273	628274	TSS_12845	-	5	0	1.75509432621
chr4	648651	648652	TSS_4113	-	22	0	5.45920297848
chr4	668249	668250	TSS_7424	+	9	0	2.62111566649
chr4	736726	736727	TSS_10629	+	6	0	1.97038325308
chr4	736759	736760	TSS_10630	-	6	0	1.97038325308
chr4	737545	737546	TSS_9195	-	7	0	2.1867255063
chr4	807213	807214	TSS_9196	-	7	0	2.1867255063
chr4	823600	823601	TSS_12846	+	5	0	1.75509432621
chr4	827970	827971	TSS_2143	-	70	0	15.959292854
chr4	829348	829349	TSS_8171	-	8	0	2.40371021526
chr4	858481	858482	TSS_12847	+	5	0	1.75509432621
chr4	865152	865153	TSS_4227	-	21	0	5.24059880358
chr4	881834	881835	TSS_8172	-	8	0	2.40371021526
chr4	930711	930712	TSS_12848	-	5	0	1.75509432621
chr4	976849	976850	TSS_12849	-	5	0	1.75509432621
chr4	1050789	1050790	TSS_10617	-	6	0	1.97038325308
chr4	1074324	1074325	TSS_10618	-	6	0	1.97038325308
chr4	1109250	1109251	TSS_9188	+	7	1	2.1867255063
chr4	1176714	1176715	TSS_10619	+	6	0	1.97038325308
chr4	1184881	1184882	TSS_6937	+	14	3	2.80385134382
chr4	1199487	1199488	TSS_2884	-	42	0	9.83340246127
chr4	1204034	1204035	TSS_12835	-	5	0	1.75509432621
chr4	1271069	1271070	TSS_12836	+	5	0	1.75509432621
chr4	1286823	1286824	TSS_10620	+	6	0	1.97038325308
chr4	1286988	1286989	TSS_5186	+	15	0	3.92957396706
chr4	1289491	1289492	TSS_6033	+	12	0	3.2747771865
chr4	1290363	1290364	TSS_7422	+	9	0	2.62111566649
chr4	1290652	1290653	TSS_10621	+	6	0	1.97038325308
chr4	1292447	1292448	TSS_3684	-	27	0	6.55245989942
chr4	1292475	1292476	TSS_6407	-	11	0	3.05671670715
chr4	1292676	1292677	TSS_10622	+	6	0	1.97038325308
chr4	1292681	1292682	TSS_12837	-	5	0	1.75509432621
chr4	1311643	1311644	TSS_12838	-	5	0	1.75509432621
chr4	1312113	1312114	TSS_9189	-	7	0	2.1867255063
chrX	6361	6362	TSS_9323	-	7	0	2.1867255063
chrX	12074	12075	TSS_3746	-	26	0	6.3337831651
chrX	50752	50753	TSS_10812	-	6	0	1.97038325308
chrX	64340	64341	TSS_4245	+	21	0	5.24059880358
chrX	72457	72458	TSS_55	+	1210	3	197.669160342
chrX	91253	91254	TSS_13175	+	5	0	1.75509432621
chrX	158027	158028	TSS_2796	-	44	0	10.2709274196
chrX	168237	168238	TSS_12962	+	5	0	1.75509432621
chrX	170187	170188	TSS_7458	-	9	0	2.62111566649
chrX	174410	174411	TSS_4233	-	21	0	5.24059880358
chrX	228829	228830	TSS_1765	-	96	0	21.6480960834
chrX	237076	237077	TSS_1495	+	124	1	27.7746725366
chrX	241004	241005	TSS_10791	+	6	0	1.97038325308
chrX	242716	242717	TSS_7481	-	9	0	2.62111566649
chrX	250541	250542	TSS_3237	+	34	0	8.08342557499
chrX	264060	264061	TSS_7484	+	9	0	2.62111566649
chrX	271167	271168	TSS_13064	-	5	0	1.75509432621
chrX	303755	303756	TSS_1536	+	119	0	26.6806333017
chrX	367893	367894	TSS_13077	-	5	0	1.75509432621
chrX	387524	387525	TSS_1776	-	95	0	21.4292922233
chrX	388933	388934	TSS_200	+	594	1	130.616778203
chrX	393996	393997	TSS_1439	+	131	0	29.3063315974
chrX	403482	403483	TSS_3551	+	29	0	6.9898421195
chrX	417212	417213	TSS_10801	+	6	0	1.97038325308
chrX	417253	417254	TSS_3358	-	32	0	7.64597372435
chrX	424537	424538	TSS_5208	+	15	0	3.92957396706
chrX	433579	433580	TSS_13084	-	5	0	1.75509432621
chrX	433825	433826	TSS_6906	-	10	0	2.83881166131
chrX	454705	454706	TSS_13086	+	5	0	1.75509432621
chrX	455676	455677	TSS_13087	+	5	0	1.75509432621
chrX	458497	458498	TSS_7488	+	9	0	2.62111566649
chrX	458645	458646	TSS_2015	+	77	0	17.4908691849
chrX	459533	459534	TSS_371	+	440	1	96.9194353561
chrX	459681	459682	TSS_507	+	357	0	78.7579003883
chrX	462012	462013	TSS_13088	-	5	0	1.75509432621
chrX	476568	476569	TSS_10808	+	6	0	1.97038325308
chrX	485073	485074	TSS_7490	+	9	0	2.62111566649
chrX	506628	506629	TSS_13095	+	5	0	1.75509432621
chrX	507194	507195	TSS_10811	-	6	0	1.97038325308
chrX	507940	507941	TSS_13097	-	5	0	1.75509432621
chrX	511560	511561	TSS_8272	-	8	0	2.40371021526
chrX	514230	514231	TSS_10813	-	6	0	1.97038325308
chrX	515660	515661	TSS_10814	+	6	0	1.97038325308
chrX	523435	523436	TSS_5777	-	17	3	3.29005076826
chrX	536028	536029	TSS_3360	-	32	2	7.64597372435
chrX	536053	536054	TSS_10818	-	6	0	1.97038325308
chrX	546051	546052	TSS_7493	+	9	0	2.62111566649
chrX	546530	546531	TSS_13102	+	5	0	1.75509432621
chrX	550580	550581	TSS_13105	+	5	0	1.75509432621
chrX	573122	573123	TSS_8275	+	8	0	2.40371021526
chrX	575551	575552	TSS_13111	-	5	0	1.75509432621
chrX	580762	580763	TSS_13112	-	5	0	1.75509432621
chrX	580792	580793	TSS_9316	+	7	0	2.1867255063
chrX	580872	580873	TSS_362	+	446	0	98.2323181231
chrX	623747	623748	TSS_6088	-	12	0	3.2747771865
chrX	641672	641673	TSS_6909	-	10	0	2.83881166131
chrX	645324	645325	TSS_2935	-	41	0	9.61464379974
chrX	649952	649953	TSS_13122	-	5	0	1.75509432621
chrX	650237	650238	TSS_10832	-	6	0	1.97038325308
chrX	650270	650271	TSS_4823	+	17	0	4.36643369141
chrX	659158	659159	TSS_6458	-	11	2	3.05671670715
chrX	659189	659190	TSS_7533	-	12	3	2.4804987602
chrX	664028	664029	TSS_6913	+	10	1	2.83881166131
chrX	664060	664061	TSS_1408	+	182	3	30.1650241718
chrX	695578	695579	TSS_8286	+	8	0	2.40371021526
chrX	704598	704599	TSS_9337	-	7	0	2.1867255063
chrX	729372	729373	TSS_3933	+	24	0	5.89646451302
chrX	730558	730559	TSS_3834	-	25	1	6.11511756647
chrX	756625	756626	TSS_3477	+	30	0	7.20854566926
chrX	768414	768415	TSS_13140	+	5	0	1.75509432621
chrX	778514	778515	TSS_2608	-	50	0	11.5835523158
chrX	788209	788210	TSS_9343	-	7	0	2.1867255063
chrX	793687	793688	TSS_5753	+	13	0	3.49295637577
chrX	820071	820072	TSS_13155	-	5	0	1.75509432621
chrX	826513	826514	TSS_2047	-	75	1	17.0532735838
chrX	829605	829606	TSS_3838	+	25	0	6.11511756647
chrX	832521	832522	TSS_10842	+	6	0	1.97038325308
chrX	841527	841528	TSS_4011	-	23	0	5.67782566255
chrX	846343	846344	TSS_9350	+	7	0	2.1867255063
chrX	920735	920736	TSS_3361	-	32	1	7.64597372435
chrX	925543	925544	TSS_5221	+	15	0	3.92957396706
chrX	938435	938436	TSS_9356	+	7	0	2.1867255063
chrX	940480	940481	TSS_1440	+	131	1	29.3063315974
chrX	945559	945560	TSS_911	+	223	1	49.4369466231
chrX	966528	966529	TSS_3240	+	34	0	8.08342557499
chrX	977074	977075	TSS_8301	+	8	0	2.40371021526
chrX	980733	980734	TSS_13186	-	5	0	1.75509432621
chrX	1002822	1002823	TSS_12850	+	5	0	1.75509432621
chrX	1028905	1028906	TSS_5708	+	13	0	3.49295637577
chrX	1028924	1028925	TSS_211	-	582	0	127.991010169
chrX	1028965	1028966	TSS_2661	-	48	0	11.1460033954
chrX	1047991	1047992	TSS_4991	-	16	0	4.1479793462
chrX	1057267	1057268	TSS_6041	-	12	0	3.2747771865
chrX	1059087	1059088	TSS_12861	+	5	0	1.75509432621
chrX	1059226	1059227	TSS_5709	+	13	1	3.49295637577
chrX	1059643	1059644	TSS_9199	+	7	0	2.1867255063
chrX	1060055	1060056	TSS_12862	+	5	0	1.75509432621
chrX	1065465	1065466	TSS_2238	+	65	0	14.8653261342
chrX	1075739	1075740	TSS_3543	+	29	0	6.9898421195
chrX	1078146	1078147	TSS_10639	+	6	0	1.97038325308
chrX	1078815	1078816	TSS_252	+	543	2	119.457265059
chrX	1085441	1085442	TSS_197	+	596	0	131.054406222
chrX	1086804	1086805	TSS_8178	-	8	0	2.40371021526
chrX	1093558	1093559	TSS_1406	+	135	0	30.1815672537
chrX	1097850	1097851	TSS_12867	+	5	0	1.75509432621
chrX	1100013	1100014	TSS_8180	+	8	0	2.40371021526
chrX	1103980	1103981	TSS_934	+	216	0	47.9052604465
chrX	1119784	1119785	TSS_8182	-	8	0	2.40371021526
chrX	1129085	1129086	TSS_237	-	555	2	122.08303261
chrX	1141212	1141213	TSS_10644	+	6	0	1.97038325308
chrX	1146077	1146078	TSS_2102	-	72	1	16.3968836289
chrX	1146130	1146131	TSS_10646	-	6	0	1.97038325308
chrX	1155971	1155972	TSS_9209	-	7	0	2.1867255063
chrX	1168964	1168965	TSS_935	-	216	0	47.9052604465
chrX	1178389	1178390	TSS_8188	+	8	0	2.40371021526
chrX	1188035	1188036	TSS_10650	+	6	0	1.97038325308
chrX	1189337	1189338	TSS_9213	-	7	0	2.1867255063
chrX	1189401	1189402	TSS_12883	+	5	0	1.75509432621
chrX	1202526	1202527	TSS_4646	-	18	0	4.58492870335
chrX	1208882	1208883	TSS_12884	+	5	0	1.75509432621
chrX	1216388	1216389	TSS_2968	-	40	0	9.39588793969
chrX	1219481	1219482	TSS_12885	-	5	0	1.75509432621
chrX	1225062	1225063	TSS_6421	-	11	0	3.05671670715
chrX	1226160	1226161	TSS_8189	-	8	0	2.40371021526
chrX	1232254	1232255	TSS_12889	-	5	0	1.75509432621
chrX	1240610	1240611	TSS_9218	+	7	0	2.1867255063
chrX	1248529	1248530	TSS_12893	-	5	0	1.75509432621
chrX	1263284	1263285	TSS_5189	+	15	0	3.92957396706
chrX	1269623	1269624	TSS_8195	+	8	2	2.40371021526
chrX	1272019	1272020	TSS_12902	-	5	0	1.75509432621
chrX	1275069	1275070	TSS_12903	+	5	0	1.75509432621
chrX	1278557	1278558	TSS_1968	+	80	0	18.1472656871
chrX	1279670	1279671	TSS_8196	+	8	0	2.40371021526
chrX	1279788	1279789	TSS_6423	+	11	0	3.05671670715
chrX	1282647	1282648	TSS_1205	+	162	0	36.0894356888
chrX	1287091	1287092	TSS_9375	+	10	3	2.15824482449
chrX	1292661	1292662	TSS_6424	+	11	0	3.05671670715
chrX	1305706	1305707	TSS_3353	-	32	0	7.64597372435
chrX	1305814	1305815	TSS_120	+	721	0	158.406163264
chrX	1320249	1320250	TSS_9221	+	7	0	2.1867255063
chrX	1350427	1350428	TSS_7439	+	9	0	2.62111566649
chrX	1352312	1352313	TSS_7440	+	9	0	2.62111566649
chrX	1355702	1355703	TSS_6426	-	11	0	3.05671670715
chrX	1360786	1360787	TSS_5714	+	13	0	3.49295637577
chrX	1368943	1368944	TSS_10673	-	6	0	1.97038325308
chrX	1371252	1371253	TSS_10674	+	6	0	1.97038325308
chrX	1377321	1377322	TSS_6479	-	34	8	2.92638019409
chrX	1377465	1377466	TSS_7517	+	45	13	2.57747379283
chrX	1380908	1380909	TSS_12917	+	5	0	1.75509432621
chrX	1383203	1383204	TSS_3234	-	34	0	8.08342557499
chrX	1386738	1386739	TSS_12919	+	5	0	1.75509432621
chrX	1393107	1393108	TSS_12920	+	5	0	1.75509432621
chrX	1398046	1398047	TSS_10676	+	6	0	1.97038325308
chrX	1399863	1399864	TSS_8205	-	8	0	2.40371021526
chrX	1401746	1401747	TSS_6859	+	10	0	2.83881166131
chrX	1401841	1401842	TSS_450	-	518	3	84.9130712086
chrX	1401880	1401881	TSS_12923	-	5	0	1.75509432621
chrX	1402521	1402522	TSS_12924	+	5	0	1.75509432621
chrX	1404838	1404839	TSS_10677	-	6	0	1.97038325308
chrX	1420818	1420819	TSS_10680	-	6	0	1.97038325308
chrX	1431536	1431537	TSS_8206	+	8	0	2.40371021526
chrX	1446414	1446415	TSS_12930	+	5	0	1.75509432621
chrX	1452367	1452368	TSS_5718	-	13	0	3.49295637577
chrX	1452440	1452441	TSS_7444	-	9	0	2.62111566649
chrX	1454092	1454093	TSS_12931	-	5	0	1.75509432621
chrX	1469164	1469165	TSS_2290	+	62	0	14.208954244
chrX	1472641	1472642	TSS_3686	+	27	0	6.55245989942
chrX	1502878	1502879	TSS_2033	+	76	0	17.2720711667
chrX	1504396	1504397	TSS_6865	+	10	0	2.83881166131
chrX	1506350	1506351	TSS_4994	+	16	0	4.1479793462
chrX	1506377	1506378	TSS_9241	+	7	0	2.1867255063
chrX	1507625	1507626	TSS_1724	+	99	0	22.3045089299
chrX	1516339	1516340	TSS_1942	+	82	0	18.5848652452
chrX	1516587	1516588	TSS_9242	+	7	0	2.1867255063
chrX	1537448	1537449	TSS_10689	-	6	0	1.97038325308
chrX	1542702	1542703	TSS_6051	+	12	0	3.2747771865
chrX	1548916	1548917	TSS_12942	-	5	0	1.75509432621
chrX	1559571	1559572	TSS_10692	+	6	0	1.97038325308
chrX	1561139	1561140	TSS_12946	-	5	0	1.75509432621
chrX	1562595	1562596	TSS_10695	-	6	0	1.97038325308
chrX	1563550	1563551	TSS_6867	-	10	0	2.83881166131
chrX	1563584	1563585	TSS_10696	+	6	0	1.97038325308
chrX	1570098	1570099	TSS_12947	-	5	0	1.75509432621
chrX	1580659	1580660	TSS_1295	+	151	1	33.6825212647
chrX	1589889	1589890	TSS_12948	-	5	0	1.75509432621
chrX	1590336	1590337	TSS_2635	+	49	0	11.3647770381
chrX	1595356	1595357	TSS_5193	+	15	0	3.92957396706
chrX	1631248	1631249	TSS_1989	-	79	1	17.9284664606
chrX	1648095	1648096	TSS_2463	-	92	4	12.5335926463
chrX	1648146	1648147	TSS_12954	-	5	0	1.75509432621
chrX	1687924	1687925	TSS_3356	-	32	0	7.64597372435
chrX	1703790	1703791	TSS_1754	-	97	0	21.8669001588
chrX	1703862	1703863	TSS_9257	-	7	0	2.1867255063
chrX	1705402	1705403	TSS_9258	+	7	1	2.1867255063
chrX	1718974	1718975	TSS_5439	+	14	0	3.71122827673
chrX	1719062	1719063	TSS_4654	+	18	0	4.58492870335
chrX	1719094	1719095	TSS_6061	+	12	0	3.2747771865
chrX	1725341	1725342	TSS_1082	+	249	3	41.0818994961
chrX	1737327	1737328	TSS_12972	+	5	0	1.75509432621
chrX	1737362	1737363	TSS_595	+	321	2	70.8806161538
chrX	1758818	1758819	TSS_10715	+	6	0	1.97038325308
chrX	1766950	1766951	TSS_12975	-	5	0	1.75509432621
chrX	1793552	1793553	TSS_1739	-	98	0	22.0857044431
chrX	1794804	1794805	TSS_10717	+	6	0	1.97038325308
chrX	1800547	1800548	TSS_8227	+	8	0	2.40371021526
chrX	1816990	1816991	TSS_10722	+	6	0	1.97038325308
chrX	1817029	1817030	TSS_10723	+	6	0	1.97038325308
chrX	1817086	1817087	TSS_12985	+	5	0	1.75509432621
chrX	1835971	1835972	TSS_2458	+	55	2	12.6774500913
chrX	1845347	1845348	TSS_6882	-	10	0	2.83881166131
chrX	1846202	1846203	TSS_8237	-	8	0	2.40371021526
chrX	1857800	1857801	TSS_4497	-	19	0	4.80345785808
chrX	1861388	1861389	TSS_5444	+	14	0	3.71122827673
chrX	1862930	1862931	TSS_10734	+	6	0	1.97038325308
chrX	1883123	1883124	TSS_4356	-	20	0	5.02201595633
chrX	1883169	1883170	TSS_3417	+	31	0	7.42725643173
chrX	1883643	1883644	TSS_5445	+	14	0	3.71122827673
chrX	1883669	1883670	TSS_1703	+	101	0	22.7421184866
chrX	1886330	1886331	TSS_3236	+	34	0	8.08342557499
chrX	1897212	1897213	TSS_3548	+	29	0	6.9898421195
chrX	1899176	1899177	TSS_4655	+	18	0	4.58492870335
chrX	1906344	1906345	TSS_1218	+	160	0	35.6518144478
chrX	1930492	1930493	TSS_186	-	609	2	133.898988428
chrX	1930524	1930525	TSS_9272	-	7	0	2.1867255063
chrX	1937865	1937866	TSS_4358	-	20	0	5.02201595633
chrX	1941541	1941542	TSS_13000	+	5	0	1.75509432621
chrX	1942426	1942427	TSS_4997	-	16	0	4.1479793462
chrX	1944154	1944155	TSS_3476	-	30	2	7.20854566926
chrX	1946718	1946719	TSS_8248	+	8	0	2.40371021526
chrX	1955947	1955948	TSS_4007	-	23	0	5.67782566255
chrX	1955981	1955982	TSS_7470	-	9	0	2.62111566649
chrX	1962202	1962203	TSS_13009	+	5	0	1.75509432621
chrX	1964595	1964596	TSS_2607	-	50	0	11.5835523158
chrX	1966095	1966096	TSS_1329	-	145	0	32.3696615823
chrX	1966103	1966104	TSS_10754	+	6	0	1.97038325308
chrX	1972522	1972523	TSS_9277	-	7	0	2.1867255063
chrX	1974400	1974401	TSS_13012	-	5	0	1.75509432621
chrX	1996319	1996320	TSS_4237	+	21	0	5.24059880358
chrX	1996324	1996325	TSS_6446	-	11	0	3.05671670715
chrX	1996463	1996464	TSS_13018	+	5	0	1.75509432621
chrX	1996485	1996486	TSS_13019	+	5	0	1.75509432621
chrX	1996517	1996518	TSS_220	+	1304	6	125.96967473
chrX	1996562	1996563	TSS_7472	+	9	0	2.62111566649
chrX	2005067	2005068	TSS_10757	-	6	0	1.97038325308
chrX	2014608	2014609	TSS_13023	+	5	0	1.75509432621
chrX	2015342	2015343	TSS_6074	+	12	0	3.2747771865
chrX	2017349	2017350	TSS_1007	-	514	7	44.1942238125
chrX	2017345	2017346	TSS_10760	+	6	0	1.97038325308
chrX	2017381	2017382	TSS_10761	-	6	0	1.97038325308
chrX	2017792	2017793	TSS_10762	-	6	0	1.97038325308
chrX	2030918	2030919	TSS_691	-	287	0	63.440965672
chrX	2035324	2035325	TSS_6889	-	10	2	2.83881166131
chrX	2035523	2035524	TSS_9282	+	7	0	2.1867255063
chrX	2039403	2039404	TSS_7474	+	9	0	2.62111566649
chrX	2060843	2060844	TSS_485	+	366	2	80.7272223609
chrX	2062734	2062735	TSS_5000	-	16	0	4.1479793462
chrX	2063938	2063939	TSS_13033	+	5	0	1.75509432621
chrX	2066818	2066819	TSS_4498	+	19	0	4.80345785808
chrX	2069345	2069346	TSS_3550	-	29	0	6.9898421195
chrX	2070909	2070910	TSS_7477	+	9	0	2.62111566649
chrX	2080888	2080889	TSS_3752	+	26	0	6.3337831651
chrX	2083083	2083084	TSS_13035	+	5	0	1.75509432621
chrX	2088615	2088616	TSS_1969	+	80	1	18.1472656871
chrX	2091995	2091996	TSS_9285	-	7	0	2.1867255063
chrX	2095014	2095015	TSS_6892	-	10	0	2.83881166131
chrX	2097613	2097614	TSS_6077	+	12	0	3.2747771865
chrX	2101138	2101139	TSS_2060	-	74	0	16.8344764539
chrX	2102583	2102584	TSS_3928	-	24	0	5.89646451302
chrX	2102625	2102626	TSS_6078	-	12	0	3.2747771865
chrX	2102721	2102722	TSS_6447	-	11	0	3.05671670715
chrX	2106826	2106827	TSS_13037	+	5	0	1.75509432621
chrX	2116322	2116323	TSS_1944	-	82	1	18.5848652452
chrX	2117823	2117824	TSS_7479	+	9	0	2.62111566649
chrX	2146025	2146026	TSS_4362	-	20	0	5.02201595633
chrX	2153895	2153896	TSS_4814	-	17	0	4.36643369141
chrX	2160442	2160443	TSS_4241	-	21	0	5.24059880358
chrX	2164788	2164789	TSS_10779	-	6	0	1.97038325308
chrX	2164877	2164878	TSS_13042	+	5	0	1.75509432621
chrX	2181764	2181765	TSS_13047	+	5	0	1.75509432621
chrX	2181794	2181795	TSS_13048	+	5	0	1.75509432621
chrX	2187443	2187444	TSS_1083	-	249	3	41.0818994961
chrX	2219990	2219991	TSS_13052	+	5	0	1.75509432621
chrX	2228126	2228127	TSS_4817	-	17	0	4.36643369141
chrX	2228373	2228374	TSS_13056	+	5	0	1.75509432621
chrX	2228709	2228710	TSS_1740	-	98	0	22.0857044431
chrX	2231396	2231397	TSS_10786	+	6	0	1.97038325308
chrX	2248883	2248884	TSS_2433	-	56	0	12.8962333863
chrX	2250885	2250886	TSS_10787	-	6	0	1.97038325308
chrX	2254425	2254426	TSS_4658	+	18	0	4.58492870335
chrX	2260402	2260403	TSS_846	-	240	0	53.1567592544
chrX	2263045	2263046	TSS_13058	+	5	0	1.75509432621
chrX	2263503	2263504	TSS_5452	-	14	0	3.71122827673
chrX	2264482	2264483	TSS_10788	+	6	0	1.97038325308
chrX	2264484	2264485	TSS_9293	-	7	0	2.1867255063
chrX	2281696	2281697	TSS_1246	-	156	0	34.7765725292
chrX	2302169	2302170	TSS_1812	+	92	0	20.7728820062
chrX	2304931	2304932	TSS_385	-	424	1	93.4184150442
chrX	2322995	2322996	TSS_117	-	725	1	159.281419646
chrX	2337966	2337967	TSS_9294	-	7	1	2.1867255063
chrX	2364073	2364074	TSS_879	-	233	1	51.6250711684
chrX	2368212	2368213	TSS_10789	-	6	0	1.97038325308
chrX	2371805	2371806	TSS_6898	+	10	0	2.83881166131
chrX	2380122	2380123	TSS_10790	-	6	0	1.97038325308
chrX	2389936	2389937	TSS_6450	-	11	0	3.05671670715
chrX	2407937	2407938	TSS_6899	-	10	0	2.83881166131
chrX	2411679	2411680	TSS_2218	-	66	1	15.0841182039
chrX	2412158	2412159	TSS_5741	+	13	0	3.49295637577
chrX	2422283	2422284	TSS_6081	-	12	0	3.2747771865
chrX	2439457	2439458	TSS_299	-	842	4	111.143137739
chrX	2439571	2439572	TSS_5453	+	14	0	3.71122827673
chrX	2446238	2446239	TSS_6451	+	11	0	3.05671670715
chrX	2447048	2447049	TSS_10792	-	6	0	1.97038325308
chrX	2447086	2447087	TSS_7482	+	9	0	2.62111566649
chrX	2447145	2447146	TSS_6452	-	11	0	3.05671670715
chrX	2466570	2466571	TSS_4818	+	17	0	4.36643369141
chrX	2474447	2474448	TSS_4125	-	22	0	5.45920297848
chrX	2479368	2479369	TSS_6453	-	11	0	3.05671670715
chrX	2481140	2481141	TSS_6900	+	10	1	2.83881166131
chrX	2482534	2482535	TSS_13059	+	5	0	1.75509432621
chrX	2482630	2482631	TSS_3828	+	25	0	6.11511756647
chrX	2494706	2494707	TSS_8263	+	8	0	2.40371021526
chrX	2501429	2501430	TSS_5203	+	15	0	3.92957396706
chrX	2504541	2504542	TSS_1970	-	80	0	18.1472656871
chrX	2518837	2518838	TSS_13060	+	5	0	1.75509432621
chrX	2536889	2536890	TSS_4367	+	20	0	5.02201595633
chrX	2537059	2537060	TSS_13061	+	5	0	1.75509432621
chrX	2540669	2540670	TSS_2014	+	77	0	17.4908691849
chrX	2540846	2540847	TSS_9295	+	7	0	2.1867255063
chrX	2542911	2542912	TSS_10793	+	6	0	1.97038325308
chrX	2552804	2552805	TSS_1613	+	283	7	24.4787040008
chrX	2561232	2561233	TSS_5204	+	15	0	3.92957396706
chrX	2561286	2561287	TSS_1158	+	170	0	37.8399223762
chrX	2565474	2565475	TSS_7483	+	9	0	2.62111566649
chrX	2575754	2575755	TSS_1585	-	113	2	25.3677899847
chrX	2579612	2579613	TSS_2260	+	64	0	14.6465347618
chrX	2619352	2619353	TSS_9296	+	7	0	2.1867255063
chrX	2619511	2619512	TSS_9297	+	7	0	2.1867255063
